Label,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,,,20.47599983215332,,17.900999069213867,,10.187000274658203,10.5649995803833,6.821000099182129,,,5.429999828338623,3.303999900817871,3.6480000019073486,0.0,0.0,0.0,0.0,6.60699987411499,52.68000030517578,0.0,,60.66400146484375,43.01300048828125,,,0.23100000619888306,,29.0,377.7449951171875,4792563.5,21.166000366210938,10.847999572753906,5.7230000495910645,,6.874000072479248,0.492000013589859,6.874000072479248,,,0.11900000274181366,0.6880000233650208,,6.563000202178955,,,0.0,2.0,,0.0,0.0,,,3.0,2.0,0.0,3.0,,9.0,,0.0,0.0,,9.63700008392334,12.355999946594238,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,22.20599937438965,,4.900000095367432,0.0,13.847000122070312,26.240999221801758,101.61900329589844,0.0,,4.736999988555908,,5.75,11.60099983215332,31.141000747680664,0.0,,30.538000106811523,,,10.604999542236328,,12.470000267028809,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.73699951171875,,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,
1,3.609999895095825,93.43099975585938,,6.761000156402588,6.761000156402588,4.718999862670898,3.947000026702881,3.947000026702881,,2.61299991607666,,1.6239999532699585,1.0880000591278076,,,,0.0,5.918000221252441,0.0,,,0.0,13.847000122070312,0.0,,144.11500549316406,,-0.5299999713897705,10.0,128.08599853515625,134.88800048828125,9.470000267028809,5.269999980926514,3.486999988555908,,,,,,,,-0.6349999904632568,-0.48100000619888306,,,144.21400451660156,,,0.0,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,5.968999862670898,,,0.0,,26.68899917602539,12.842000007629395,0.0,5.918000221252441,,,5.968999862670898,0.0,0.0,5.918000221252441,,,0.0,,0.0,0.0,0.0,0.0,0.0,11.076000213623047,4.795000076293945,5.918000221252441,39.53099822998047,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1,,,14.11299991607666,12.206000328063965,,9.664999961853027,6.965000152587891,7.781000137329102,5.460999965667725,,3.859999895095825,4.991000175476074,2.4049999713897705,,0.0,,0.0,0.0,,6.545000076293945,,0.0,,79.3499984741211,0.0,,,-1.4500000476837158,,264.26800537109375,47893.82421875,13.529000282287598,5.505000114440918,2.434000015258789,124.94999694824219,,0.33799999952316284,,0.054999999701976776,0.49900001287460327,0.054999999701976776,0.49900001287460327,,,,284.4280090332031,0.0,2.0,0.0,,1.0,,0.0,,3.0,0.0,,,3.0,0.0,0.0,0.0,104.0,,,0.0,0.0,,,0.0,0.0,0.0,,36.027000427246094,,22.378000259399414,,3.0,0.0,,0.0,,,22.756999969482422,25.540000915527344,,0.0,,4.900000095367432,11.375,,11.76200008392334,31.582000732421875,0.0,0.0,6.923999786376953,,0.0,0.0,0.0,6.480000019073486,0.0,1.8660000562667847,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,2.0,,,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,0.0
0,1.406000018119812,1268.98095703125,,,18.658000946044922,15.491000175476074,10.588000297546387,,8.071000099182129,8.506999969482422,5.8460001945495605,6.080999851226807,4.065999984741211,4.232999801635742,0.0,,,,40.96099853515625,,4.796999931335449,24.525999069213867,,,16.01799964904785,,0.30399999022483826,,,,,20.509000778198242,,,189.93499755859375,13.63700008392334,0.4230000078678131,13.63700008392334,0.2980000078678131,0.02800000086426735,,-0.02800000086426735,,4.111000061035156,,450.92999267578125,,8.0,,,,,2.0,4.0,,,9.0,0.0,,,1.0,1.0,164.0,14.217000007629395,,5.583000183105469,,11.92199993133545,0.0,4.795000076293945,,,0.0,23.231000900268555,,30.698999404907227,23.645000457763672,,,,,24.878000259399414,0.0,,,64.94100189208984,0.0,5.686999797821045,4.900000095367432,6.014999866485596,0.0,,56.46099853515625,0.0,,29.266000747680664,,5.0229997634887695,16.78700065612793,,80.29000091552734,0.0,6.081999778747559,,0.0,0.0,0.0,0.0,0.0,5.949999809265137,58.24599838256836,0.0,,0.0,0.0,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,6.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,,,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,,537.9320068359375,10.795000076293945,9.109999656677246,,7.933000087738037,,,4.070000171661377,4.070000171661377,2.9809999465942383,,,2.191999912261963,,0.0,0.0,,0.0,,16.336000442504883,,0.0,,,,,-1.8300000429153442,,196.16799926757812,11435.4052734375,9.399999618530273,3.9690001010894775,1.6679999828338623,95.01200103759766,4.442999839782715,,4.442999839782715,,,0.10100000351667404,0.9169999957084656,-0.3720000088214874,,,210.27999877929688,1.0,2.0,0.0,,,2.0,0.0,2.0,,,,0.0,,0.0,,0.0,,5.316999912261963,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,16.336000442504883,,,3.0,0.0,16.607999801635742,0.0,,4.992000102996826,,13.09000015258789,48.02799987792969,0.0,0.0,5.316999912261963,0.0,0.0,0.0,18.924999237060547,,,5.563000202178955,,0.0,10.772000312805176,0.0,24.389999389648438,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,1.0,,,0.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
1,2.0230000019073486,618.4760131835938,,9.770000457763672,10.526000022888184,9.097000122070312,5.697999954223633,,,,3.115000009536743,3.2839999198913574,2.171999931335449,2.3429999351501465,18.43600082397461,5.10699987411499,,,,0.0,6.327000141143799,4.566999912261963,0.0,,27.17799949645996,285.06298828125,0.5,,19.0,273.5950012207031,,12.548999786376953,,2.0199999809265137,112.3550033569336,9.737000465393066,,9.737000465393066,,0.017999999225139618,,,,-0.296999990940094,66.36499786376953,,4.0,,0.0,1.0,,,2.0,,,,9.0,0.0,,0.0,1.0,1.0,102.0,,,,5.283999919891357,0.0,,4.566999912261963,,9.968000411987305,0.0,,11.60099983215332,6.421000003814697,19.038000106811523,3.0,14.949999809265137,28.58300018310547,0.0,19.518999099731445,0.0,24.85700035095215,,11.611000061035156,0.0,,5.734000205993652,5.817999839782715,0.0,,,4.736999988555908,0.0,,,,,0.0,119.30999755859375,0.0,5.770999908447266,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000257492065,42.88399887084961,0.0,2.0,2.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
0,,854.1599731445312,17.113000869750977,13.48799991607666,14.305000305175781,11.277999877929688,,9.67300033569336,7.302999973297119,,,6.474999904632568,4.894999980926514,,10.39900016784668,13.211999893188477,,,30.461000442504883,,11.13700008392334,,6.065999984741211,17.183000564575195,4.552999973297119,348.1029968261719,,,24.0,,301898.5,,,,,12.303999900817871,0.44600000977516174,12.303999900817871,,,0.3619999885559082,,,,,,1.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,,0.0,2.0,2.0,,2.0,128.0,,11.532999992370605,,0.0,,10.39900016784668,9.347000122070312,0.0,,0.0,,,17.753999710083008,0.0,4.0,21.947999954223633,,0.0,0.0,11.333000183105469,44.94599914550781,0.0,,,,4.183000087738037,,5.75,0.0,18.753999710083008,21.61400032043457,11.333000183105469,,29.847999572753906,0.0,,,80.66999816894531,0.0,,,,0.0,0.0,0.0,,35.14500045776367,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,,0.0,,0.0,,0.0,5.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,1.0,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
0,2.49399995803833,1158.2530517578125,29.922000885009766,19.43400001525879,21.884000778198242,17.774999618530273,10.032999992370605,,7.633999824523926,,5.0980000495910645,,3.5850000381469727,,105.12300109863281,45.36800003051758,0.0,,0.0,14.220000267028809,0.0,,0.0,12.649999618530273,,,0.9290000200271606,-1.2400000095367432,,614.3410034179688,76246016.0,33.9640007019043,,,,,0.8489999771118164,13.26200008392334,,0.8759999871253967,0.4129999876022339,-5.436999797821045,-0.8489999771118164,-6.978000164031982,108.28199768066406,637.5250244140625,5.0,22.0,0.0,,2.0,0.0,,0.0,,5.0,25.0,0.0,,,2.0,2.0,230.0,43.79800033569336,,,,,31.19700050354004,13.657999992370605,8.366000175476074,35.016998291015625,,6.104000091552734,0.0,14.220000267028809,24.722000122070312,2.0,95.36000061035156,37.16600036621094,,,,61.349998474121094,20.826000213623047,,0.0,0.0,15.692999839782715,,,0.0,,72.32599639892578,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,105.91300201416016,50.680999755859375,1.0,1.0,,,0.0,,,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
0,,109.10900115966797,4.406000137329102,3.6019999980926514,3.6019999980926514,,1.8539999723434448,1.8539999723434448,,,0.6349999904632568,0.6349999904632568,0.3440000116825104,0.3440000116825104,,0.0,0.0,0.0,,,,,,,0.0,82.0530014038086,0.25,-0.7900000214576721,6.0,76.05799865722656,33.54899978637695,3.4019999504089355,,0.40700000524520874,36.224998474121094,,,,,0.9679999947547913,,,-0.3490000069141388,0.7179999947547913,,,1.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,32.0,4.984000205993652,5.823999881744385,,,,0.0,0.0,4.984000205993652,0.0,0.0,0.0,6.923999786376953,,0.0,1.0,,0.0,,,0.0,,,18.218000411987305,0.0,,0.0,,0.0,0.0,9.968000411987305,,6.923999786376953,5.823999881744385,12.394000053405762,0.0,0.0,0.0,28.68000030517578,0.0,0.0,,0.0,,,0.0,0.0,,13.166999816894531,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,1.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0209999084472656,902.4580078125,,17.145000457763672,,14.185999870300293,,10.501999855041504,7.201000213623047,,4.781000137329102,4.96999979019165,3.3310000896453857,3.5199999809265137,0.0,0.0,0.0,0.0,,18.71500015258789,27.836999893188477,0.0,26.22800064086914,77.69599914550781,,,,-2.549999952316284,29.0,377.7449951171875,4344521.0,,,5.961999893188477,178.95199584960938,,0.492000013589859,6.215000152587891,,,0.11900000274181366,0.5759999752044678,,6.215000152587891,124.62799835205078,405.968994140625,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,,0.0,,0.0,0.0,0.0,150.0,,,0.0,0.0,,,0.0,,0.0,11.60099983215332,72.7959976196289,,12.425000190734863,0.0,3.0,,,,,0.0,6.421000003814697,,101.61900329589844,0.0,5.75,4.736999988555908,0.0,5.75,11.60099983215332,38.027000427246094,0.0,,23.111000061035156,,0.0,11.145999908447266,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,51.395999908447266,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
0,,1414.760009765625,,17.139999389648438,17.139999389648438,16.239999771118164,,,7.059000015258789,7.059000015258789,4.697999954223633,4.697999954223633,3.2179999351501465,3.2179999351501465,40.42100143432617,34.49800109863281,0.0,,0.0,,,0.0,,0.0,18.308000564575195,466.0539855957031,0.12999999523162842,,34.0,452.24200439453125,36648652.0,22.549999237060547,9.07699966430664,4.449999809265137,,12.305000305175781,0.5419999957084656,,0.19699999690055847,0.017999999225139618,0.19699999690055847,-1.6419999599456787,-0.5419999957084656,-0.5550000071525574,,466.35400390625,,11.0,0.0,0.0,,,2.0,4.0,11.0,1.0,,,,0.0,0.0,0.0,174.0,43.21699905395508,64.69400024414062,22.378000259399414,0.0,,,9.58899974822998,0.0,,0.0,12.133000373840332,,,,,,,0.0,0.0,,,,,,11.49899959564209,,0.0,11.49899959564209,0.0,36.362998962402344,0.0,,21.110000610351562,66.9540023803711,0.0,21.937999725341797,0.0,179.3699951171875,0.0,0.0,0.0,,0.0,0.0,,0.0,10.246999740600586,,,,1.0,,2.0,,,,2.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,2.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,
0,3.0929999351501465,,,4.956999778747559,5.77400016784668,,2.744999885559082,3.1530001163482666,,,1.2359999418258667,,0.7829999923706055,0.9919999837875366,,,0.0,0.0,,11.163999557495117,,,,19.93600082397461,,,0.0,-1.2300000190734863,,,372.4219970703125,,1.878000020980835,0.6399999856948853,61.34000015258789,,,,0.1589999943971634,,0.1589999943971634,0.546999990940094,,1.0149999856948853,39.073001861572266,152.1820068359375,,4.0,0.0,,,0.0,,,3.0,,5.0,,0.0,,0.0,,50.0,,,10.288000106811523,,,,0.0,,0.0,0.0,12.218000411987305,0.0,,12.654999732971191,2.0,0.0,23.381999969482422,0.0,,0.0,0.0,0.0,17.295000076293945,0.0,,0.0,0.0,,,,0.0,4.640999794006348,0.0,12.654999732971191,0.0,11.163999557495117,,,0.0,4.90500020980835,0.0,,0.0,0.0,,,0.546999990940094,,,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0
0,2.5959999561309814,720.5360107421875,11.121000289916992,8.520000457763672,8.520000457763672,7.791999816894531,4.775000095367432,4.775000095367432,3.421999931335449,3.421999931335449,2.486999988555908,2.486999988555908,1.7920000553131104,1.7920000553131104,,,0.0,,16.916000366210938,10.772000312805176,13.175999641418457,12.329999923706055,12.133000373840332,,13.571000099182129,216.04200744628906,0.08299999684095383,-2.2300000190734863,,208.1280059814453,,9.029000282287598,3.13100004196167,,,,0.49000000953674316,11.17300033569336,0.335999995470047,0.4059999883174896,0.335999995470047,-0.4059999883174896,,2.5480000972747803,,216.19200134277344,,,0.0,0.0,,1.0,2.0,3.0,4.0,,,0.0,1.0,0.0,,0.0,80.0,,,,,,5.625999927520752,0.0,4.795000076293945,0.0,,,18.198999404907227,16.839000701904297,13.373000144958496,,13.571000099182129,,,0.0,0.0,0.0,7.110000133514404,40.94900131225586,,,10.362000465393066,0.0,5.75,0.0,,0.0,0.0,,44.15700149536133,0.0,21.937999725341797,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,10.420999526977539,29.07900047302246,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,1.0,,2.0,0.0,,,0.0,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0
0,4.951000213623047,543.656982421875,22.39699935913086,,16.472000122070312,13.5649995803833,8.746999740600586,8.746999740600586,6.159999847412109,6.159999847412109,3.815000057220459,,,2.375999927520752,,39.29199981689453,0.0,,0.0,,,,0.0,10.633999824523926,,416.1780090332031,0.6880000233650208,-2.7699999809265137,29.0,390.2030029296875,,26.229999542236328,14.258999824523926,,,11.484999656677246,,11.484999656677246,,,0.2329999953508377,-1.3969999551773071,-0.5490000247955322,,92.4739990234375,416.4110107421875,,,,0.0,,0.0,0.0,,11.0,2.0,13.0,,18.0,0.0,0.0,,,,0.0,0.0,11.814000129699707,0.0,,24.288999557495117,,0.0,0.0,0.0,,,30.996999740600586,,39.29199981689453,29.722000122070312,0.0,25.33300018310547,,,72.99800109863281,,,0.0,,0.0,,0.0,117.41999816894531,23.972999572753906,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,3.0,,,5.0,0.0,,,3.0,2.0,0.0,0.0,2.0,,,0.0,,,0.0,,2.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,
1,2.006999969482422,649.031982421875,19.81100082397461,15.888999938964844,15.888999938964844,12.9350004196167,,9.4350004196167,6.744999885559082,6.744999885559082,,4.7779998779296875,3.377000093460083,3.377000093460083,,,,12.513999938964844,,5.563000202178955,4.900000095367432,13.847000122070312,,,,376.20001220703125,0.550000011920929,-2.4100000858306885,27.0,,1167133.75,20.89699935913086,10.060999870300293,,,,,12.697999954223633,0.32600000500679016,0.2619999945163727,0.32600000500679016,,-0.47999998927116394,1.6050000190734863,100.15299987792969,376.4530029296875,,,,1.0,1.0,1.0,0.0,1.0,5.0,2.0,,0.0,11.0,,1.0,1.0,,14.743000030517578,,,5.9070000648498535,0.0,11.939000129699707,,,0.0,,30.332000732421875,,,,,24.226999282836914,,,,,57.65599822998047,13.152000427246094,,0.0,,5.316999912261963,,,0.0,,,,,,,,0.0,95.94000244140625,0.0,,0.0,0.0,,,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1.0,3.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,,0.0,1.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
0,1.3509999513626099,,29.148000717163086,23.268999099731445,24.084999084472656,,13.496999740600586,14.979999542236328,10.336999893188477,,,8.925999641418457,5.328000068664551,6.550000190734863,22.02400016784668,18.006999969482422,0.0,,,,,37.25600051879883,36.01100158691406,10.038999557495117,,575.208984375,,,,,1711400320.0,,11.66100025177002,6.2220001220703125,239.0659942626953,,0.4959999918937683,12.901000022888184,0.41100001335144043,0.02199999988079071,,-4.039999961853027,-0.4959999918937683,5.696000099182129,156.91000366210938,575.68701171875,,,1.0,0.0,,3.0,,,,2.0,10.0,0.0,11.0,1.0,0.0,,214.0,14.041000366210938,11.852999687194824,,,,,,,0.0,0.0,24.264999389648438,,41.819000244140625,12.005000114440918,5.0,27.481000900268555,,0.0,,7.047999858856201,50.027000427246094,12.427000045776367,,,5.75,,10.482000350952148,5.75,0.0,38.19900131225586,,6.923999786376953,52.731998443603516,71.75599670410156,0.0,10.902999877929688,0.0,115.7300033569336,0.0,-4.039999961853027,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,,0.0,1.0,2.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,0.0,,,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0
0,,393.2030029296875,17.361000061035156,,12.043000221252441,10.807000160217285,7.048999786376953,7.048999786376953,,,4.070000171661377,4.070000171661377,2.63100004196167,2.63100004196167,,30.638999938964844,,,,0.0,,0.0,,0.0,24.423999786376953,,,,23.0,320.1210021972656,,,,3.2269999980926514,,9.998000144958496,0.39399999380111694,9.998000144958496,,0.6690000295639038,0.2240000069141388,-2.2219998836517334,-0.39399999380111694,-5.395999908447266,,,8.0,11.0,,2.0,2.0,0.0,0.0,,,,,0.0,,0.0,,,136.0,55.0629997253418,49.334999084472656,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,13.21399974822998,,,0.0,0.0,0.0,0.0,,19.820999145507812,0.0,,,,0.0,,,115.47799682617188,,0.0,,0.0,,0.0,0.0,189.52999877929688,,,0.0,0.0,0.0,,,0.0,0.0,74.91699981689453,,8.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
